jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
331	0	0.8500000000000146	17.1	1.9465701154934298	0.015063381661514951	0.078	19.491654464914948	2.2634691096071173	77.44926265875492	399	18.294482322901807	18.294482322901807	18.294482322901807	10	1	-999	-999
331	0.5	0.8500000000000146	14.4	1.6368620572412358	0.008839181952559652	0.085	18.333347323837867	2.1056640088966496	77.44926265875492	399	17.57988041110214	17.57988041110214	17.57988041110214	10	1	-999	-999
331	1	0.8500000000000146	16.5	1.874019889506743	0.004025019464106989	0.095	20.07865300999119	2.3483891525657756	77.44926265875492	399	18.235593153994134	18.235593153994134	18.235593153994134	10	1	-999	-999
331	1.5	0.8500000000000146	15.3	1.7351297973746518	0.00604016896935728	0.083	18.54033998684427	2.133221909368246	77.44926265875492	399	17.510139511039743	17.510139511039743	17.510139511039743	10	1	-999	-999
331	2	0.8500000000000146	20.6	2.427954514317004	0.0033019318027880345	0.09	17.806745849499897	2.038880606059321	77.44926265875492	399	17.466223595401722	17.466223595401722	17.466223595401722	10	1	-999	-999
331	2.5	0.8500000000000146	22.1	2.6612182707736878	0.0033019318027880345	0.091	17.55651910600509	2.005567148182853	77.44926265875492	399	17.384485104653695	17.384485104653695	17.384485104653695	10	1	-999	-999
331	3	0.8500000000000146	19.9	2.3246829079832643	0.0033019318027880345	0.084	17.22315950663303	1.9647224610373042	77.44926265875492	399	17.261701133549316	17.261701133549316	17.261701133549316	10	1	-999	-999
331	3.5	0.8500000000000146	17.4	1.9800727210024265	0.03159148920459566	0.074	19.704488895784333	2.2897421845466215	77.44926265875492	399	18.513178103065805	18.513178103065805	18.513178103065805	10	1	-999	-999
331	4	0.8500000000000146	20.4	2.3960194260950813	0.0033019318027880345	0.081	17.71080837943434	2.0244789754909673	77.44926265875492	399	17.47504698991459	17.47504698991459	17.47504698991459	10	1	-999	-999
331	4.5	0.8500000000000146	19.5	2.2642675823662635	0.0033019318027880345	0.086	16.601455694284972	1.8852446948134884	77.44926265875492	399	17.142159146546003	17.142159146546003	17.142159146546003	10	1	-999	-999
331	5	0.8500000000000146	21.4	2.546212651889927	0.0030927491843253142	0.141	17.662310275035278	2.015855440673815	77.44926265875492	399	17.413852061461938	17.413852061461938	17.413852061461938	10	1	-999	-999
331	5.5	0.8500000000000146	20.4	2.398663773811249	0.0030927491843253142	130.8	18.01001053753569	2.0658045701858088	77.44926265875492	399	17.476022506390205	17.476022506390205	17.476022506390205	10	1	-999	-999
331	6	0.8500000000000146	19.9	2.323051387995708	0.0030927491843253142	131.2	17.584843943133993	2.0086841468021164	77.44926265875492	399	17.35890230728748	17.35890230728748	17.35890230728748	10	1	-999	-999
331	6.5	0.8500000000000146	21.5	2.5644264257716713	0.0030927491843253142	131.7	17.622113145965827	2.013217923972608	77.44926265875492	399	17.396386226693608	17.396386226693608	17.396386226693608	10	1	-999	-999
331	7	0.8500000000000146	19.4	2.252715839569951	0.0030927491843253142	132.7	16.43983102208654	1.8684024062818758	77.44926265875492	399	17.03236652400528	17.03236652400528	17.03236652400528	10	1	-999	-999
331	7.5	0.8500000000000146	21.1	2.5030511122779835	0.0030927491843253142	147.2	16.03859170114099	1.8208037958035999	77.44926265875492	399	16.935882531253416	16.935882531253416	16.935882531253416	10	1	-999	-999
331	8	0.8500000000000146	19.6	2.2804404444498685	0.0030927491843253147	166.5	19.101159800194083	2.2104519664777715	77.44926265875492	399	18.207625293102257	18.207625293102257	18.207625293102257	10	1	-999	-999
331	8.5	0.8500000000000146	20.2	2.366594762536799	0.0030927491843253142	181	18.92549929473953	2.1856733033315026	77.44926265875492	399	18.297028666833153	18.297028666833153	18.297028666833153	10	1	-999	-999
331	9	0.8500000000000146	21.3	2.5273516401102767	0.006260118121286762	227.8	19.261726334125672	2.2264260666428273	77.44926265875492	399	19.533928354958768	19.533928354958768	19.533928354958768	10	1	-999	-999
331	9.5	0.8500000000000146	22	2.640270295214418	0.004022205714047484	416.3	20.037966214859257	2.3388385101959495	77.44926265875492	399	18.86554504380194	18.86554504380194	18.86554504380194	10	1	-999	-999
331	10	0.8500000000000146	21.2	2.5146750015583503	0.004022205714047484	379.5	20.646551611073438	2.4301150438479007	77.44926265875492	399	18.902496380105493	18.902496380105493	18.902496380105493	10	1	-999	-999
331	10.5	0.8500000000000146	20.6	2.4238170617565196	0.17327381747204434	671	20.545400406780622	2.415631424562906	77.44926265875492	399	19.263197892564495	19.263197892564495	19.263197892564495	10	1	-999	-999
331	11	0.8500000000000146	20	2.3363145680916055	0.013255042769465184	328.06680801811035	20.323459048178655	2.383742186534963	77.44926265875492	399	19.015614115000318	19.015614115000318	19.015614115000318	10	1	-999	-999
331	11.5	0.8500000000000146	21.1	2.501294232925136	0.004022205714047484	363.88968768665865	20.539496798215026	2.4161326404575956	77.44926265875492	399	19.09751689769854	19.09751689769854	19.09751689769854	10	1	-999	-999
331	12	0.8500000000000146	15.4	1.746479381794261	0.21029336732883605	251.131051557074	21.578318391809663	2.5767356667307633	77.44926265875492	399	19.643848843081045	19.643848843081045	19.643848843081045	10	1	-999	-999
331	12.5	0.8500000000000146	16	1.8150502660557135	0.003815836845644269	249.4232374996482	20.363131902178125	2.390371210993527	77.44926265875492	399	18.691030560552253	18.691030560552253	18.691030560552253	10	1	-999	-999
331	13	0.8500000000000146	21.7	2.5954731635876773	0.021579101541645433	311.81783134246047	20.856653508548153	2.464131229472079	77.44926265875492	399	18.564332565731785	18.564332565731785	18.564332565731785	10	1	-999	-999
331	13.5	0.8500000000000146	14.1	1.6090858214759733	0.021188680685376545	231.5854971752254	20.554922199340336	2.423006216746355	77.44926265875492	399	18.869911563085868	18.869911563085868	18.869911563085868	10	1	-999	-999
331	14	0.8500000000000146	17	1.9366097414030252	0.02294753849567063	232.91100915953135	20.867406457626245	2.467822679670541	77.44926265875492	399	18.95562577983519	18.95562577983519	18.95562577983519	10	1	-999	-999
331	14.5	0.8500000000000146	15.4	1.748058794418472	0.060973592702324525	198.49961156232627	21.172911033006002	2.5148503156407354	77.44926265875492	399	19.292371949116706	19.292371949116706	19.292371949116706	10	1	-999	-999
331	15	0.8500000000000146	15	1.7036938309264298	0.010426593857267213	181.79479937537758	20.3594733262097	2.3918193691340948	77.44926265875492	399	19.458503153548158	19.458503153548158	19.458503153548158	10	1	-999	-999
331	15.5	0.8500000000000146	14.4	1.6388365591196934	0.057811932215940935	143.48392643927048	20.56582172262204	2.4227123423124794	77.44926265875492	399	19.341698584998483	19.341698584998483	19.341698584998483	10	1	-999	-999
331	16	0.8500000000000146	14.9	1.693947961854687	0.010426593857267213	119.94557585964567	20.620319262368724	2.4319925079872777	77.44926265875492	399	19.441010883767383	19.441010883767383	19.441010883767383	10	1	-999	-999
331	16.5	0.8500000000000146	15.6	1.7720414637154622	0.1315312417507472	138.8	20.647707512287937	2.435977833251742	77.44926265875492	399	21.898333333333333	21.898333333333333	21.898333333333333	10	1	-999	-999
331	17	0.8500000000000146	16.9	1.9226327006969406	0.006983205782605717	129.4	19.62548265495707	2.283173782112377	77.44926265875492	399	19.77166666666667	19.77166666666667	19.77166666666667	10	1	-999	-999
331	17.5	0.8500000000000146	17.5	1.99723064027497	0.0030927491843253142	129.3	19.868463436225955	2.3178203794211996	77.44926265875492	399	18.64666666666667	18.64666666666667	18.64666666666667	10	1	-999	-999
331	18	0.8500000000000146	17.1	1.9465701154934298	0.0034191287370141793	129.6	20.37890481883604	2.3919844028931547	77.44926265875492	399	18.746666666666666	18.746666666666666	18.746666666666666	10	1	-999	-999
331	18.5	0.8500000000000146	14.6	1.658321032934357	0.007998544208949744	129.8	19.845100256348452	2.3148442499613635	77.44926265875492	399	19.141666666666666	19.141666666666666	19.141666666666666	10	1	-999	-999
331	19	0.8500000000000146	14.1	1.6060196665659299	0.020839227501300676	129.7	20.151002772371445	2.360098022262444	77.44926265875492	399	19.53	19.53	19.53	10	1	-999	-999
331	19.5	0.8500000000000146	15.6	1.7699084014660305	0.08041581803514446	0.09	20.17067518829012	2.362955049314561	77.44926265875492	399	19.583333333333332	19.583333333333332	19.583333333333332	10	1	-999	-999
331	20	0.8500000000000146	17.1	1.9483303014714703	4.90823703206121	0.094	21.595661171085272	2.580313832036417	77.44926265875492	399	19.573333333333334	19.573333333333334	19.573333333333334	10	1	-999	-999
331	20.5	0.8500000000000146	14.6	1.6609879478531377	0.18177413046820382	0.083	20.234861297989763	2.3742846923369454	77.44926265875492	399	20.581666666666667	20.581666666666667	20.581666666666667	10	1	-999	-999
331	21	0.8500000000000146	16.9	1.9241776044339411	0.004025019464106989	0.085	19.59070258775387	2.2797701281169074	77.44926265875492	399	18.04	18.04	18.04	10	1	-999	-999
331	21.5	0.8500000000000146	21.7	2.5965146857239483	0.003301931802788035	0.098	18.811149315121813	2.1704105491867485	77.44926265875492	399	17.69	17.69	17.69	10	1	-999	-999
331	22	0.8500000000000146	20.3	2.3817451069343667	0.003301931802788035	0.102	18.175633112631306	2.0853867250677705	77.44926265875492	399	17.545	17.545	17.545	10	1	-999	-999
331	22.5	0.8500000000000146	19.5	2.2649496591558105	0.0033019318027880345	0.08	18.5465743177656	2.1335428630515474	77.44926265875492	399	17.669999999999998	17.669999999999998	17.669999999999998	10	1	-999	-999
331	23	0.8500000000000146	21.5	2.5626259257736375	0.0033019318027880345	0.091	18.10995731732272	2.074507167180543	77.44926265875492	399	17.511666666666667	17.511666666666667	17.511666666666667	10	1	-999	-999
331	23.5	0.8500000000000146	21.7	2.593390119315135	0.0033019318027880345	0.076	17.520084575771893	1.9975130675388306	77.44926265875492	399	17.358333333333334	17.358333333333334	17.358333333333334	10	1	-999	-999
332	0	0.8500000000000146	16.3	1.8532815895191894	0.004025019464106988	0.09	17.724580028318705	2.029034174896624	77.44926265875492	399	17.226666666666667	17.226666666666667	17.226666666666667	10	1	-999	-999
332	0.5	0.8500000000000146	16.5	1.876843909834511	0.004025019464106988	0.086	17.59685130890645	2.012423999481334	77.44926265875492	399	16.94	16.94	16.94	10	1	-999	-999
332	1	0.8500000000000146	15.4	1.7484097750016299	0.00604016896935728	0.08	17.76718785851309	2.033673654031113	77.44926265875492	399	17.256666666666668	17.256666666666668	17.256666666666668	10	1	-999	-999
332	1.5	0.8500000000000146	14.5	1.6497964988531317	0.008839181952559652	0.073	18.177520613095428	2.087329657228035	77.44926265875492	399	17.461666666666666	17.461666666666666	17.461666666666666	10	1	-999	-999
332	2	0.8500000000000146	20.1	2.351293582033245	0.003301931802788035	0.08	18.351400576783654	2.1075551290182903	77.44926265875492	399	17.61	17.61	17.61	10	1	-999	-999
