jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
331	0	0.8500000000000146	16.3	1.849749759007568	0.005508867827534663	0	19.024260534051045	2.198383988170546	77.44926265875492	399	17.577355419107324	17.577355419107324	17.577355419107324	10	1	-999	-999
331	0.5	0.8500000000000146	14.4	1.6366975154180312	0.022375321557612834	0	16.603993098956646	1.8866498130553868	77.44926265875492	399	16.162629523946773	16.162629523946773	16.162629523946773	10	1	-999	-999
331	1	0.8500000000000146	16.1	1.8266752556824237	0.012402782341230958	0.001	18.565283711648938	2.1364173842219243	77.44926265875492	399	17.532591211564664	17.532591211564664	17.532591211564664	10	1	-999	-999
331	1.5	0.8500000000000146	14.6	1.658321032934357	0.0892311285410472	0	17.90082643391846	2.048987521501304	77.44926265875492	399	17.395695884421098	17.395695884421098	17.395695884421098	10	1	-999	-999
331	2	0.8500000000000146	21.3	2.53446593044134	0.005351500289948908	0.001	17.511586300030206	2.0005482805230557	77.44926265875492	399	17.581776530833576	17.581776530833576	17.581776530833576	10	1	-999	-999
331	2.5	0.8500000000000146	23.8	2.94974334083745	0.005508867827534663	0	17.85005902155945	2.042206731893372	77.44926265875492	399	17.731679735991058	17.731679735991058	17.731679735991058	10	1	-999	-999
331	3	0.8500000000000146	21.3	2.5342118486438023	0.005351500289948908	0.001	17.660933178785676	2.019311370493243	77.44926265875492	399	17.672886969700418	17.672886969700418	17.672886969700418	10	1	-999	-999
331	3.5	0.8500000000000146	17.4	1.979674075397232	0.005508867827534663	0	18.784571720051567	2.1610137032108523	77.44926265875492	399	17.59653667215508	17.59653667215508	17.59653667215508	10	1	-999	-999
331	4	0.8500000000000146	20.1	2.351293582033245	0.01080249892761737	0	18.656343647664738	2.148400875776416	77.44926265875492	399	17.624119241517928	17.624119241517928	17.624119241517928	10	1	-999	-999
331	4.5	0.8500000000000146	19.3	2.235595902692448	0.005508867827534663	0	18.243107166146103	2.091919496794465	77.44926265875492	399	17.57306545342869	17.57306545342869	17.57306545342869	10	1	-999	-999
331	5	0.8500000000000146	21.3	2.5301465398831944	0.0524883084710016	0.675	17.92547606695212	2.0493197069085514	77.44926265875492	399	17.61799857122559	17.61799857122559	17.61799857122559	10	1	-999	-999
331	5.5	0.8500000000000146	21	2.488969184565043	0.004754833969336466	104.4	18.052710597979868	2.071106274765821	77.44926265875492	399	17.46895478006314	17.46895478006314	17.46895478006314	10	1	-999	-999
331	6	0.8500000000000146	20.3	2.3812672766390643	0.004693151699992906	116.8	18.36625361387143	2.110116560424947	77.44926265875492	399	17.395159755704206	17.395159755704206	17.395159755704206	10	1	-999	-999
331	6.5	0.8500000000000146	21.6	2.5796503232001484	0.004693151699992906	117	17.77628496931135	2.0323950622278506	77.44926265875492	399	17.656666666666666	17.656666666666666	17.656666666666666	10	1	-999	-999
331	7	0.8500000000000146	20.1	2.35270945532632	0.004693151699992906	118.2	18.359731742909638	2.1100778533786304	77.44926265875492	399	17.44358521333153	17.44358521333153	17.44358521333153	10	1	-999	-999
331	7.5	0.8500000000000146	21.5	2.564683640057105	0.004693151699992905	133.5	17.586397955405378	2.008922802062897	77.44926265875492	399	17.431823692040357	17.431823692040357	17.431823692040357	10	1	-999	-999
331	8	0.8500000000000146	19.7	2.294644191644559	0.004693151699992906	151.6	18.597736158916764	2.141672104939938	77.44926265875492	399	17.53210200375278	17.53210200375278	17.53210200375278	10	1	-999	-999
331	8.5	0.8500000000000146	20.5	2.410609693990412	0.004693151699992906	168	18.17802450061182	2.0848601203838757	77.44926265875492	399	17.840210794253874	17.840210794253874	17.840210794253874	10	1	-999	-999
331	9	0.8500000000000146	19.3	2.2313294982979963	0.004693151699992905	214.6	19.04323695301303	2.195655954195793	77.44926265875492	399	18.418963614107533	18.418963614107533	18.418963614107533	10	1	-999	-999
331	9.5	0.8500000000000146	19.6	2.2756361457607186	0.004693151699992905	357.1	20.075638319362923	2.3441630690803192	77.44926265875492	399	18.26498462028284	18.26498462028284	18.26498462028284	10	1	-999	-999
