Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012001	20	4.05	1.65	0.403112042	0	-0.912	1.65	0.403112042	81	390	1.65	3.154677724	5.195134271	10	1	-999	-999
2012001	20.5	4.05	1.8	0.42058032	0	0	1.8	0.42058032	81	390	1.8	3.225155224	5.188051748	10	1	-999	-999
2012001	21	4.1	2.2	0.466244694	0	0	2.2	0.466244694	81	390	2.2	3.413095224	5.181428831	10	1	-999	-999
2012001	21.5	3.65	2.3	0.500899163	0	0	2.3	0.500899163	81	390	2.3	3.460080224	5.175117604	10	1	-999	-999
2012001	22	3.5	2.35	0.523688205	0	0	2.35	0.523688205	81	390	2.35	3.483572724	5.169090058	10	1	-999	-999
2012001	22.5	2.5	2.05	0.5209551	0	-0.912	2.05	0.5209551	81	390	2.05	3.342617724	5.163068067	10	1	-999	-999
2012001	23	2.75	-0.25	0.405822091	0	-1.824	-0.25	0.405822091	81	390	-0.25	2.261962724	5.15652191	10	1	-999	-999
2012001	23.5	1.45	-0.4	0.393051571	0	-0.912	-0.4	0.393051571	81	390	-0.4	2.191485224	5.149756285	10	1	-999	-999
2012002	0	1.25	-0.7	0.379798037	0	0	-0.7	0.379798037	81	390	-0.7	2.050530224	5.143047951	10	1	-999	-999
2012002	0.5	1.55	-0.95	0.373809443	0	-0.912	-0.95	0.373809443	81	390	-0.95	1.933067724	5.136633252	10	1	-999	-999
2012002	1	4.15	-1.4	0.354857711	0	-0.912	-1.4	0.354857711	81	390	-1.4	1.721635224	5.129955012	10	1	-999	-999
2012002	1.5	3.05	-0.4	0.399006898	0	0	-0.4	0.399006898	81	390	-0.4	2.191485224	5.123019132	10	1	-999	-999
2012002	2	2.05	1.05	0.456774967	0	0	1.05	0.456774967	81	390	1.05	2.872767724	5.11641265	10	1	-999	-999
2012002	2.5	2.75	0.7	0.443654709	0	0	0.7	0.443654709	81	390	0.7	2.708320224	5.109861493	10	1	-999	-999
2012002	3	4.75	0.45	0.417878356	0	-0.912	0.45	0.417878356	81	390	0.45	2.590857724	5.103377373	10	1	-999	-999
2012002	3.5	5.1	1.35	0.462115185	0	0	1.35	0.462115185	81	390	1.35	3.013722724	5.097110012	10	1	-999	-999
2012002	4	4.15	1.1	0.451663278	0	-0.912	1.1	0.451663278	81	390	1.1	2.896260224	5.091192477	10	1	-999	-999
2012002	4.5	1.4	-1.6	0.333800112	0	-1.824	-1.6	0.333800112	81	390	-1.6	1.627665224	5.084882292	10	1	-999	-999
2012002	5	2.2	-2.45	0.308252536	0	-0.912	-2.45	0.308252536	81	390	-2.45	1.228292724	5.078154572	10	1	-999	-999
2012002	5.5	3.25	-2.2	0.321210029	0	0	-2.2	0.321210029	81	390	-2.2	1.345755224	5.071316806	10	1	-999	-999
2012002	6	2.1	-2.35	0.320758118	0	0	-2.35	0.320758118	81	390	-2.35	1.275277724	5.064185347	10	1	-999	-999
2012002	6.5	1.5	-3.45	0.276730785	0	-1.824	-3.45	0.276730785	81	390	-3.45	0.758442724	5.057208206	10	1	-999	-999
2012002	7	1.5	-3.7	0.262640452	0	1.824	-3.7	0.262640452	81	390	-3.7	0.640980224	5.050885	10	1	-999	-999
2012002	7.5	3.4	-4	0.259930861	0	55.632	-4	0.259930861	81	390	-4	0.500025224	5.044501123	10	1	-999	-999
2012002	8	3	-2.8	0.316704297	0	160.512	-2.8	0.316704297	81	390	-2.8	1.063845224	5.038345255	10	1	-999	-999
2012002	8.5	4.85	-1.05	0.38286634	0	333.792	-1.05	0.38286634	81	390	-1.05	1.886082724	5.031734375	10	1	-999	-999
2012002	9	3.9	0	0.42756	0	522.576	0	0.42756	81	390	0	2.379425224	5.024841435	10	1	-999	-999
2012002	9.5	4.5	0.7	0.459613512	0	692.208	0.7	0.459613512	81	390	0.7	2.708320224	5.017954398	10	1	-999	-999
2012002	10	4.1	2.25	0.527477107	0	839.04	2.25	0.527477107	81	390	2.25	3.436587724	5.01140625	10	1	-999	-999
2012002	10.5	3.35	3.3	0.581678877	0	959.424	3.3	0.581678877	81	390	3.3	3.929930224	5.004901736	10	1	-999	-999
2012002	11	2.25	3.9	0.615246764	0	1054.272	3.9	0.615246764	81	390	3.9	4.211840224	4.998206019	10	1	-999	-999
